name,id,ranking,ranking_points,born_year,versus,hand,height,victory_percentage,clay_victory_percentage,carpet_victory_percentage,grass_victory_percentage,hard_victory_percentage,ace_percentage,doublefault_percentage,first_serve_success_percentage,winning_on_1st_serve_percentage,winning_on_2nd_serve_percentage,overall_win_on_serve_percentage,breakpoint_faced_percentage,breakpoint_saved_percentage
Jorge Brian Panta Herreros,106410,913,15,1995,"{105899: ['V'], 125572: ['V'], 105933: ['D'], 105334: ['D']}",U,0,50.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Gomez,106412,852,19,1995,"{104656: ['D'], 106432: ['D'], 125571: ['D'], 104198: ['D'], 103607: ['D'], 108739: ['V'], 105499: ['D'], 105820: ['D'], 105273: ['D'], 126190: ['D']}",U,0,10.0,0.0,0,0.0,14.285714285714285,2.4498886414253898,5.3452115812917596,59.24276169265033,34.74387527839644,17.817371937639198,52.56124721603564,78.94736842105263,31.57894736842105
Yoshihito Nishioka,106415,266,207,1995,"{104198: ['V'], 105357: ['D'], 103917: ['D'], 104594: ['V'], 104468: ['D'], 105238: ['V'], 104471: ['V'], 104731: ['D'], 104607: ['D', 'V'], 106401: ['D'], 100644: ['D'], 103333: ['V'], 104745: ['D'], 103852: ['V'], 105138: ['D'], 105011: ['V', 'V'], 106293: ['V'], 106298: ['D'], 105147: ['D'], 105023: ['D'], 106058: ['V', 'D'], 105676: ['D'], 104527: ['D'], 105554: ['V'], 104660: ['D'], 103893: ['D'], 106071: ['D'], 111577: ['V', 'V'], 111578: ['D'], 104655: ['D'], 104997: ['V'], 111200: ['V'], 104545: ['D'], 104547: ['V'], 103908: ['V'], 104678: ['D'], 122471: ['V'], 105064: ['D'], 105449: ['D'], 111442: ['V', 'V'], 105341: ['D'], 104180: ['D'], 106233: ['D'], 106109: ['V']}",L,0,44.89795918367347,0.0,0,0.0,47.82608695652174,2.4410312671420735,2.8798683488754797,61.32748217224355,39.87931980252331,20.515633571036755,60.39495337356007,68.49557522123894,41.06194690265487
Gianluigi Quinzi,106420,204,292,1996,"{103908: ['V'], 103893: ['D']}",L,0,50.0,50.0,0,0.0,0.0,8.372093023255815,3.7209302325581395,53.02325581395348,34.418604651162795,21.86046511627907,56.27906976744187,119.23076923076923,92.3076923076923
Daniil Medvedev,106421,53,974,1996,"{104534: ['V'], 106378: ['D'], 103565: ['D'], 102800: ['V'], 104593: ['D'], 104468: ['D'], 105238: ['D'], 111513: ['D'], 124187: ['V'], 104735: ['V'], 100644: ['D', 'D'], 104229: ['V'], 103852: ['D'], 126127: ['D'], 105777: ['D', 'V'], 105138: ['D'], 104542: ['D'], 105526: ['V', 'V'], 106423: ['V', 'V'], 106298: ['D', 'D'], 105023: ['V'], 104898: ['V', 'V'], 104259: ['D'], 133430: ['D'], 105806: ['D'], 104269: ['V'], 105550: ['D'], 104527: ['V'], 105173: ['D', 'D'], 104022: ['D'], 106329: ['V'], 122330: ['V'], 106075: ['V'], 104925: ['D', 'D'], 104926: ['D'], 103333: ['D'], 105807: ['V'], 104547: ['V'], 104678: ['V'], 105062: ['V'], 105449: ['V', 'V'], 103914: ['V'], 103917: ['V'], 124014: ['D'], 105074: ['D'], 105332: ['V'], 105723: ['V'], 105341: ['D']}",R,0,49.122807017543856,14.285714285714285,0,64.28571428571429,50.0,8.658104517271923,4.450841452612932,60.14171833480957,42.78122232063774,19.353410097431357,62.134632418069096,69.12972085385879,43.67816091954023
Thanasi Kokkinakis,106423,148,380,1996,"{104022: ['V'], 104198: ['V'], 105223: ['D'], 104586: ['V'], 106071: ['D', 'D', 'V'], 104719: ['D'], 104338: ['V'], 104468: ['D'], 105238: ['V'], 104731: ['D'], 104607: ['V'], 103333: ['D'], 104871: ['D', 'V'], 103720: ['D'], 104745: ['D'], 103852: ['D'], 104797: ['D'], 104882: ['D'], 104755: ['D', 'D'], 106078: ['V'], 105526: ['V'], 104122: ['D'], 106045: ['D'], 105053: ['D'], 106421: ['D', 'D'], 104386: ['D'], 105671: ['D'], 105032: ['D'], 105932: ['V'], 105166: ['V'], 105936: ['V'], 105554: ['V'], 105683: ['V'], 104918: ['D'], 104919: ['D'], 103898: ['D', 'V'], 104925: ['D'], 104926: ['V'], 104997: ['V'], 126203: ['V'], 105062: ['D'], 105583: ['D', 'D'], 105453: ['D'], 104559: ['D'], 105208: ['V'], 105023: ['D', 'D'], 126207: ['V']}",R,0,38.18181818181819,28.57142857142857,0,33.33333333333333,42.10526315789473,10.973724884080372,4.703024950320159,58.710532126297196,43.652020313535,19.960256127180394,63.61227644071539,61.16352201257862,38.522012578616355
Christian Garin,106426,174,326,1996,"{136704: ['V'], 105985: ['D'], 126209: ['V'], 105935: ['V'], 106058: ['D'], 105807: ['D'], 104658: ['V'], 134677: ['V'], 105679: ['V'], 105053: ['D'], 104673: ['D'], 103835: ['D'], 104871: ['D', 'D'], 104620: ['D'], 105583: ['V'], 104433: ['D'], 133430: ['D'], 103607: ['D'], 106232: ['V'], 126204: ['V'], 105853: ['V'], 105877: ['D']}",R,0,43.47826086956522,57.14285714285714,0,0.0,28.57142857142857,6.401551891367604,4.75266731328807,57.807953443258974,39.57322987390883,20.950533462657614,60.52376333656645,59.73154362416108,28.859060402684566
Borna Coric,106432,40,1200,1996,"{105216: ['V'], 105217: ['V'], 105732: ['V'], 104534: ['D'], 104198: ['D'], 105992: ['D'], 103852: ['D'], 105227: ['D', 'D', 'D', 'D', 'D', 'D'], 104719: ['V', 'V', 'V'], 104979: ['V'], 104468: ['D', 'D'], 105238: ['V', 'D', 'D'], 104471: ['V'], 104731: ['D', 'D', 'D'], 100644: ['V', 'V'], 104999: ['V'], 104745: ['V', 'D', 'V', 'D'], 106412: ['V'], 105053: ['V', 'V'], 106288: ['V'], 104755: ['D'], 106293: ['V'], 103990: ['V'], 106298: ['V'], 106043: ['V', 'V'], 105023: ['V'], 104259: ['D', 'D', 'V'], 105526: ['D', 'D', 'V'], 105032: ['V'], 106058: ['D', 'V'], 104269: ['V'], 105550: ['D'], 104527: ['D', 'D', 'D'], 104273: ['V'], 104547: ['D', 'V'], 104022: ['V'], 106071: ['D', 'V'], 104792: ['D', 'D'], 104797: ['V', 'D'], 104542: ['D'], 104545: ['D', 'V'], 111202: ['D'], 104291: ['V'], 105572: ['V'], 105062: ['D'], 105063: ['V'], 105064: ['V', 'V'], 104297: ['V'], 105149: ['V'], 105332: ['V'], 105077: ['D', 'V'], 104312: ['D'], 104571: ['V'], 104919: ['D', 'D'], 104586: ['V'], 103819: ['D'], 104898: ['D', 'V'], 105539: ['D'], 104597: ['V'], 105583: ['D'], 104349: ['V'], 103582: ['D', 'D'], 104607: ['D', 'D', 'D'], 106401: ['D', 'V'], 105379: ['V', 'V', 'D'], 103333: ['D', 'D'], 104871: ['D', 'V', 'D'], 105385: ['V', 'V'], 105643: ['D'], 104620: ['V'], 105902: ['V'], 105138: ['D', 'D', 'V', 'D'], 103607: ['D'], 104890: ['V', 'V'], 105917: ['V'], 105154: ['V'], 105668: ['V'], 105932: ['D', 'D'], 105676: ['D', 'D', 'D', 'D'], 105683: ['D'], 104660: ['V', 'V', 'D'], 105173: ['D', 'D'], 104918: ['D', 'D', 'V', 'V'], 111575: ['V'], 105807: ['D'], 104925: ['D'], 104926: ['D'], 106210: ['V', 'V', 'V', 'D', 'V'], 103908: ['V'], 104678: ['D', 'D'], 105449: ['D'], 105453: ['D'], 105967: ['D', 'V'], 104180: ['D'], 105208: ['V'], 106233: ['V', 'D'], 126203: ['V']}",R,0,47.53086419753087,56.14035087719298,0,22.22222222222222,44.79166666666667,6.786557083570672,3.0189600455692083,60.891854504028,42.924566685653836,20.416632761005776,63.341199446659616,56.7642186637217,34.676974047487576
Abdel Aslam Mahmoudi,106440,0,0,1935,"{109832: ['D'], 110353: ['V'], 100431: ['D'], 108343: ['D']}",R,0,25.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Khalek Nadini,106442,0,0,1961,"{100368: ['D'], 100971: ['D'], 107897: ['D'], 108875: ['V'], 100955: ['D'], 101884: ['D'], 108815: ['D']}",R,0,14.285714285714285,0.0,0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andres Filimonov,106536,0,0,1968,"{104000: ['D'], 103344: ['D'], 103298: ['V'], 102632: ['V'], 108604: ['D'], 103568: ['D'], 108818: ['V'], 101677: ['D'], 102800: ['D'], 102802: ['V'], 108819: ['V'], 101365: ['D'], 108792: ['V'], 108793: ['V'], 102811: ['V'], 101884: ['V'], 101630: ['V'], 102556: ['D']}",R,0,55.55555555555556,50.0,60.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arafat Chekrouni,106576,0,0,1966,"{100450: ['D'], 101124: ['D'], 107205: ['V'], 106506: ['V'], 100332: ['D'], 110797: ['V'], 101973: ['D'], 102031: ['D'], 100368: ['D'], 110930: ['V'], 101365: ['D'], 108056: ['D'], 107897: ['V'], 100796: ['D'], 106941: ['V', 'V'], 110335: ['V']}",R,0,47.05882352941176,40.0,0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojidar Pampoulov,106642,0,0,1949,"{100037: ['D'], 100725: ['D'], 100170: ['V'], 100363: ['D'], 106510: ['D'], 107728: ['D'], 111057: ['V'], 100174: ['D'], 110999: ['V'], 100824: ['V'], 100249: ['D'], 100123: ['D'], 100730: ['D'], 100259: ['D'], 100331: ['V'], 100083: ['V'], 100789: ['V'], 100214: ['D'], 108343: ['V'], 100026: ['D'], 106971: ['D'], 100991: ['V']}",R,0,40.909090909090914,28.57142857142857,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaim Arlozorov,106715,0,0,1957,"{107649: ['V'], 100499: ['D'], 100084: ['D'], 100579: ['D'], 106615: ['D'], 100282: ['D'], 100605: ['D']}",R,0,14.285714285714285,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dmitro Tolok,106886,0,0,1986,{101996: ['V']},R,0,100.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emile Ngoran,106936,0,0,1973,"{102018: ['D'], 110899: ['V'], 107524: ['V'], 107182: ['V'], 101647: ['D']}",R,0,60.0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerard Wimmer,107082,0,0,1953,"{100160: ['D'], 109808: ['V'], 100326: ['D'], 100135: ['D'], 100376: ['D'], 100058: ['D'], 100047: ['D'], 100220: ['D'], 100474: ['D'], 107390: ['D'], 109807: ['V']}",R,0,18.181818181818183,0.0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan El Arousy,107182,0,0,1971,"{108875: ['V'], 106987: ['D'], 107534: ['V'], 106936: ['D'], 107897: ['D'], 108827: ['V'], 101884: ['V'], 101630: ['D'], 101647: ['D']}",R,0,44.44444444444444,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inaki Calvo,107232,0,0,1960,"{100800: ['D'], 106500: ['D'], 107004: ['D'], 108469: ['V']}",R,0,25.0,0,0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Nabi,107310,0,0,1973,"{107524: ['V'], 102444: ['D'], 102154: ['D'], 110892: ['V'], 101965: ['D'], 104592: ['D'], 102033: ['D'], 101651: ['D'], 107764: ['D'], 101365: ['D'], 102100: ['D'], 110876: ['V'], 106941: ['D', 'D'], 101406: ['D']}",R,0,20.0,14.285714285714285,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justedjo Tarik,107473,0,0,1953,"{125696: ['V'], 100162: ['D'], 100100: ['D'], 100485: ['V'], 101062: ['D'], 110984: ['V'], 110985: ['D'], 110987: ['V'], 110220: ['D'], 125586: ['V'], 100757: ['D'], 100281: ['D', 'D'], 100824: ['D'], 100697: ['D', 'V'], 100698: ['V'], 107485: ['V'], 110881: ['D'], 109924: ['D'], 100270: ['D', 'V'], 110833: ['V', 'V'], 100725: ['D'], 100151: ['D'], 103993: ['D'], 108860: ['D'], 110141: ['V', 'V']}",R,0,43.333333333333336,75.0,16.666666666666664,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Bram,107552,0,0,1984,"{103808: ['D'], 105060: ['D'], 105573: ['D'], 108780: ['V'], 108781: ['V'], 104312: ['D', 'D'], 103029: ['D'], 104918: ['D'], 103544: ['D'], 105145: ['D'], 103835: ['D'], 104349: ['D'], 103487: ['D']}",R,0,14.285714285714285,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeh Bienkowski,107560,0,0,1964,"{100641: ['D'], 106531: ['V'], 100599: ['D'], 100792: ['D'], 107689: ['V'], 100730: ['D', 'D'], 101421: ['V'], 101647: ['D']}",R,0,33.33333333333333,28.57142857142857,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Borfiga,107590,0,0,1954,"{111107: ['D', 'D'], 100228: ['D'], 100359: ['D'], 100232: ['D'], 100076: ['D'], 108407: ['V'], 100620: ['D'], 111000: ['V'], 111058: ['V'], 100243: ['D'], 107993: ['D'], 100184: ['D'], 110937: ['D'], 110793: ['V'], 100517: ['D'], 110936: ['V'], 100515: ['D'], 110949: ['V'], 100262: ['D'], 100401: ['D'], 111017: ['V'], 108459: ['D'], 125740: ['V'], 107824: ['D'], 100460: ['D'], 100148: ['D'], 108342: ['D'], 100343: ['D'], 100536: ['D'], 100676: ['D'], 100092: ['D'], 110205: ['V'], 111038: ['V']}",R,0,29.411764705882355,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyuben Petrov,107611,0,0,1951,"{100176: ['D'], 111057: ['V'], 100450: ['D', 'D'], 107284: ['V'], 100401: ['D'], 101216: ['D'], 100641: ['D'], 110199: ['V'], 107744: ['D'], 100599: ['D']}",R,0,27.27272727272727,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Tolentino,107629,0,0,1966,"{110880: ['V'], 106580: ['V'], 101204: ['D'], 110886: ['V'], 110972: ['V'], 100876: ['D'], 100698: ['D'], 100524: ['D'], 101485: ['D'], 107485: ['D']}",R,0,40.0,75.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi Benyebka,107764,0,0,1969,"{107310: ['V'], 101630: ['D']}",R,0,50.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burgener,107768,0,0,1949,"{110016: ['V'], 100160: ['D'], 100035: ['D'], 100325: ['D'], 100174: ['D'], 100176: ['D'], 100238: ['D'], 100119: ['D'], 107993: ['D'], 100060: ['D'], 100062: ['D'], 100543: ['D']}",R,0,8.333333333333332,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Dlimi,107824,0,0,1959,"{101216: ['D'], 100955: ['D'], 125747: ['V'], 107205: ['V'], 107590: ['V'], 100579: ['D'], 108875: ['V'], 111019: ['D'], 111068: ['D'], 106941: ['V'], 111070: ['V']}",R,0,54.54545454545454,33.33333333333333,0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na Sulistyono,107837,0,0,1964,"{108177: ['V'], 110990: ['D']}",R,0,50.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panomkorn Pladchunil,107918,0,0,1962,"{110817: ['V'], 110882: ['V'], 100452: ['D'], 100485: ['D'], 110887: ['V'], 108844: ['D'], 110988: ['D'], 108045: ['V'], 100333: ['D'], 110833: ['D', 'V'], 106580: ['V'], 100790: ['D'], 100772: ['D'], 101295: ['D'], 110141: ['V', 'D'], 101412: ['D']}",R,0,38.88888888888889,33.33333333333333,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Tuckniss,108007,0,0,1962,"{100972: ['V'], 107845: ['V'], 108487: ['V'], 101416: ['V'], 100332: ['D'], 101036: ['D'], 111118: ['V'], 108118: ['D'], 107960: ['V'], 100603: ['D'], 101084: ['D'], 101406: ['D']}",R,0,50.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raymond Suarez,108055,0,0,1963,"{101017: ['D'], 100876: ['D'], 111102: ['V'], 101295: ['V']}",R,0,50.0,33.33333333333333,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby Hoskowetz,108184,0,0,1946,"{100113: ['D', 'D'], 100091: ['V'], 108124: ['V'], 100035: ['D'], 100249: ['D']}",R,0,33.33333333333333,33.33333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruslon Rainov,108189,0,0,1964,"{101147: ['D'], 101084: ['D'], 107838: ['V']}",R,0,33.33333333333333,33.33333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srdan Muskatirovic,108277,0,0,1972,"{101761: ['D'], 102148: ['D'], 101735: ['D'], 102033: ['V'], 101098: ['D'], 100923: ['D']}",R,0,16.666666666666664,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Kangwa,108323,0,0,1966,"{100553: ['D'], 110906: ['V'], 110890: ['D']}",R,0,33.33333333333333,33.33333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarek El Sakka,108356,0,0,1962,"{110784: ['V'], 100097: ['V'], 100619: ['V'], 100176: ['D', 'D'], 100248: ['D'], 110930: ['V'], 110931: ['V'], 107284: ['V'], 108118: ['D'], 100824: ['D'], 110938: ['V'], 107803: ['V'], 100764: ['D'], 100259: ['D'], 107744: ['D'], 106531: ['V'], 100450: ['D'], 100579: ['D'], 100332: ['D', 'D'], 108206: ['V'], 100725: ['V'], 107960: ['V'], 100730: ['D'], 100220: ['D'], 110782: ['V'], 100991: ['V']}",R,180.0,50.0,66.66666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worapol Thongkamcho,108532,0,0,1968,"{107586: ['V'], 101701: ['D'], 110856: ['V'], 101577: ['D', 'V'], 101349: ['D'], 108823: ['D'], 108620: ['V'], 100431: ['D', 'V'], 108754: ['V'], 106580: ['V'], 101333: ['V'], 102233: ['D'], 108836: ['V', 'V'], 100890: ['V'], 111023: ['V'], 101412: ['D'], 110817: ['V'], 110818: ['V'], 100772: ['V'], 101605: ['V'], 108593: ['V'], 102826: ['V'], 108332: ['V', 'D'], 107181: ['D'], 101295: ['D'], 108849: ['V'], 107826: ['V'], 108596: ['V', 'V'], 100790: ['D'], 107833: ['D'], 100794: ['D'], 108831: ['V'], 101802: ['V'], 103102: ['V']}",R,0,66.66666666666666,20.0,0,0.0,73.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Perez Chete,108582,0,0,1970,"{108587: ['V'], 102819: ['V'], 103060: ['D'], 100653: ['D'], 103638: ['V'], 102839: ['D'], 103828: ['D'], 108651: ['V'], 108732: ['V'], 108733: ['V'], 102655: ['D', 'D']}",U,0,50.0,0.0,0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Chavez Morales,108583,0,0,1966,"{108801: ['V'], 103060: ['D'], 108790: ['V'], 101991: ['D'], 107481: ['V'], 101495: ['D'], 110846: ['V'], 110815: ['D']}",U,0,50.0,0,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Americo Venero Montes,108585,0,0,1972,"{102465: ['D'], 101955: ['V'], 101956: ['D', 'V'], 100997: ['V'], 101382: ['D', 'D'], 102701: ['D'], 102320: ['V'], 103060: ['D'], 101976: ['V', 'D'], 101156: ['V'], 108634: ['V'], 102192: ['D']}",U,0,46.666666666666664,25.0,0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asim Shafik,108588,0,0,1975,"{108656: ['D'], 103427: ['D'], 102277: ['D'], 108872: ['V'], 102537: ['D'], 108618: ['V'], 108621: ['V'], 108878: ['V'], 102957: ['D'], 108624: ['V'], 103817: ['D'], 103483: ['D'], 108636: ['V'], 104229: ['D']}",U,0,42.857142857142854,75.0,0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pavel Baranov,108592,0,0,1980,"{108593: ['D'], 103659: ['D'], 108836: ['V'], 102537: ['D'], 103387: ['D'], 103821: ['D']}",R,0,16.666666666666664,0,0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wing Luen Wong,108593,0,0,1981,"{103865: ['D'], 108834: ['V'], 103659: ['V'], 108644: ['V'], 104229: ['D'], 103529: ['D'], 108618: ['V'], 103499: ['V'], 108621: ['V'], 108751: ['D'], 108592: ['V'], 105009: ['V'], 108532: ['D'], 102743: ['D'], 108596: ['V'], 102234: ['D'], 103612: ['D'], 104702: ['V']}",U,0,55.55555555555556,0,0,0.0,55.55555555555556,3.061224489795918,8.16326530612245,52.04081632653062,27.55102040816326,17.346938775510203,44.897959183673464,73.33333333333333,13.333333333333334
Johnny Arcilla,108594,0,0,1980,"{103499: ['V', 'D'], 108740: ['V'], 101895: ['V'], 108618: ['D'], 104907: ['D', 'D'], 104908: ['V'], 103821: ['D'], 103504: ['V'], 104979: ['D'], 103830: ['D'], 105372: ['V'], 108644: ['D'], 108645: ['V'], 104294: ['D'], 104424: ['D', 'D'], 108924: ['V'], 103600: ['D'], 104753: ['D'], 108595: ['V'], 108596: ['D'], 104565: ['V'], 108982: ['V'], 102843: ['D'], 103612: ['D', 'V'], 108925: ['V']}",U,0,44.827586206896555,47.61904761904761,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed Reza Tavakoli,108595,0,0,1971,"{108836: ['V', 'V'], 101605: ['V'], 108849: ['D', 'V', 'V'], 101577: ['D'], 108842: ['D'], 108843: ['V'], 102956: ['V'], 101485: ['D'], 102285: ['V'], 108753: ['V'], 108594: ['D'], 108844: ['D'], 103821: ['D'], 111002: ['V'], 102812: ['D']}",U,0,55.55555555555556,50.0,0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramin Raziyani,108596,0,0,1974,"{103600: ['D'], 101764: ['V'], 108593: ['D'], 102119: ['D', 'D'], 108617: ['V'], 108842: ['D'], 108849: ['D'], 108836: ['D', 'D'], 102543: ['V'], 108624: ['V'], 102097: ['V', 'D'], 108594: ['V'], 102068: ['V'], 108597: ['V'], 108532: ['D', 'D'], 108751: ['V'], 101662: ['D']}",U,0,42.857142857142854,45.45454545454545,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adelo Abadia,108597,0,0,1977,"{103504: ['D'], 102097: ['D'], 104299: ['V'], 108596: ['D'], 108645: ['V'], 103387: ['D'], 103600: ['D']}",U,0,28.57142857142857,33.33333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Cooper,108600,0,0,1979,"{103472: ['V'], 104180: ['D']}",U,0,50.0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Borella,108601,0,0,1980,"{102552: ['D'], 102331: ['V']}",R,0,50.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alti Vahkal,108602,0,0,1974,"{102100: ['D'], 102742: ['V'], 104311: ['D'], 102107: ['V'], 102556: ['D'], 103166: ['D'], 100943: ['D']}",U,0,28.57142857142857,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helge Koll Frafjord,108603,0,0,1975,"{101216: ['D'], 102085: ['D'], 108607: ['V'], 101868: ['D'], 103229: ['D'], 103472: ['V'], 101938: ['D'], 101939: ['V'], 101332: ['D'], 102903: ['D'], 104585: ['D'], 102394: ['D'], 102139: ['V', 'D'], 107098: ['D'], 102469: ['D'], 104063: ['V']}",U,0,29.411764705882355,14.285714285714285,75.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Schaul,108604,0,0,1979,"{103296: ['D'], 102737: ['D'], 101957: ['D'], 108599: ['V'], 106536: ['V'], 102077: ['D'], 103166: ['D']}",U,0,28.57142857142857,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacha Thoma,108605,0,0,1978,"{103018: ['D'], 102077: ['D', 'D'], 103166: ['V'], 103807: ['D']}",U,0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gert Vilms,108606,0,0,1980,"{103472: ['V'], 102331: ['D']}",U,0,50.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Luzgin,108607,0,0,1973,"{103472: ['V'], 103187: ['V'], 102107: ['D'], 108603: ['D'], 104349: ['V'], 108639: ['V']}",U,0,66.66666666666666,0,60.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsolak Gevorgyan,108610,0,0,1975,"{108611: ['V'], 102469: ['D'], 104138: ['D'], 108667: ['D'], 103197: ['D'], 117349: ['D'], 103077: ['D']}",U,0,14.285714285714285,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergei Cuptov,108612,0,0,1982,"{103746: ['D'], 108916: ['D'], 108613: ['V'], 103590: ['D']}",U,0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genaro Deleon,108615,0,0,1971,"{101825: ['V'], 108635: ['V'], 108182: ['V'], 101862: ['D'], 101991: ['V'], 101840: ['D'], 100711: ['D'], 101101: ['V'], 102830: ['D'], 103632: ['D'], 101105: ['D'], 102548: ['D'], 107798: ['D'], 101495: ['D'], 108632: ['V'], 101809: ['D'], 110810: ['V'], 101979: ['D'], 103525: ['V']}",U,0,42.10526315789473,42.857142857142854,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hussain Al Ashwak,108617,0,0,1976,"{108596: ['D'], 108618: ['V'], 103875: ['V'], 102812: ['D'], 103337: ['D']}",U,0,40.0,0,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Alayli,108618,0,0,1983,"{108747: ['D'], 108617: ['D'], 103499: ['D'], 104591: ['D'], 102928: ['D'], 108945: ['D', 'V'], 105490: ['D'], 102233: ['D'], 103066: ['D'], 108960: ['V'], 104677: ['D'], 103529: ['D'], 104810: ['D'], 104299: ['D'], 108588: ['D'], 104368: ['D'], 108593: ['D'], 108594: ['V'], 104501: ['D'], 103273: ['D'], 103468: ['D'], 104631: ['D']}",R,0,13.043478260869565,22.22222222222222,0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jad Ayoub,108619,0,0,1983,{108620: ['V']},U,0,100.0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
